date,FXAUDCAD,FXBRLCAD,FXCNYCAD,FXEURCAD,FXHKDCAD,FXINRCAD,FXIDRCAD,FXJPYCAD,FXMYRCAD,FXMXNCAD,FXNZDCAD,FXNOKCAD,FXPENCAD,FXRUBCAD,FXSARCAD,FXSGDCAD,FXZARCAD,FXKRWCAD,FXSEKCAD,FXCHFCAD,FXTWDCAD,FXTHBCAD,FXTRYCAD,FXGBPCAD,FXUSDCAD,FXVNDCAD
03/01/2017,0.9702,0.4121,0.193,1.3973,0.1732,0.01965,0.0001,0.0114,0.2991,0.06439,0.9295,0.1551,0.3976,0.0221,0.3582,0.9264,0.0974,0.001112,0.1465,1.3064,0.0415,0.03739,0.3744,1.6459,1.3435,0.000059
04/01/2017,0.9678,0.4129,0.192,1.393,0.1717,0.01959,0.000099,0.01134,0.2961,0.06242,0.9251,0.1546,0.393,0.022,0.355,0.924,0.09767,0.001111,0.146,1.3005,0.04141,0.03717,0.3722,1.6377,1.3315,0.000059
05/01/2017,0.9708,0.4133,0.1922,1.4008,0.1708,0.01954,0.000099,0.01145,0.2953,0.06195,0.9285,0.1555,0.393,0.02225,0.3531,0.926,0.09743,0.001118,0.1468,1.3083,0.04161,0.03709,0.3674,1.64,1.3244,0.000058
06/01/2017,0.9668,0.4116,0.1911,1.3953,0.1706,0.01942,0.000099,0.01133,0.2957,0.06213,0.923,0.1551,0.3921,0.02222,0.3526,0.9202,0.09647,0.001103,0.1461,1.302,0.04131,0.03704,0.364,1.6275,1.3214,0.000059
09/01/2017,0.9728,0.4135,0.1907,1.3967,0.1706,0.01942,0.000099,0.01138,0.2955,0.06202,0.9276,0.1546,0.3917,0.02209,0.3527,0.9214,0.09681,0.0011,0.146,1.302,0.04129,0.03709,0.3557,1.6084,1.324,0.000059
10/01/2017,0.9732,0.414,0.1909,1.397,0.1704,0.01936,0.000099,0.01141,0.2954,0.06113,0.9236,0.1538,0.3901,0.022,0.3524,0.9206,0.09651,0.001102,0.1458,1.3012,0.04137,0.03716,0.3499,1.6075,1.3213,0.000059
11/01/2017,0.9788,0.4121,0.1905,1.3916,0.1704,0.01934,0.000099,0.0114,0.2955,0.0604,0.9274,0.1536,0.3907,0.02199,0.3523,0.9214,0.09568,0.001105,0.1455,1.2976,0.04147,0.03719,0.3396,1.6056,1.325,0.000059
12/01/2017,0.9842,0.4127,0.1903,1.3966,0.1692,0.01928,0.000099,0.01148,0.2943,0.06041,0.9348,0.1542,0.3893,0.02211,0.3498,0.921,0.09738,0.001117,0.1469,1.3008,0.04161,0.03713,0.3485,1.6024,1.3106,0.000058
13/01/2017,0.9831,0.4089,0.1903,1.3967,0.1694,0.01927,0.000099,0.01144,0.2944,0.06075,0.9339,0.1545,0.3906,0.02203,0.3502,0.9188,0.09722,0.001116,0.1473,1.3016,0.04159,0.03708,0.3501,1.5996,1.3141,0.000058
16/01/2017,0.9837,0.4073,0.1907,1.395,0.1697,0.01932,0.000098,0.01153,0.2947,0.06075,0.9345,0.1542,0.3906,0.02201,0.3509,0.9206,0.09631,0.001111,0.147,1.3013,0.04156,0.03715,0.3463,1.5865,1.3152,0.000058
17/01/2017,0.9856,0.4065,0.1905,1.397,0.1683,0.01922,0.000098,0.01156,0.2926,0.06055,0.9394,0.1543,0.389,0.02201,0.3481,0.9212,0.09681,0.001122,0.1467,1.303,0.04159,0.03699,0.3463,1.616,1.3057,0.000058
18/01/2017,0.9933,0.4086,0.1925,1.4052,0.1697,0.01932,0.000099,0.0116,0.2962,0.06033,0.945,0.1555,0.3911,0.02219,0.351,0.9246,0.09729,0.001123,0.1475,1.3119,0.0417,0.03727,0.3483,1.6192,1.3099,0.000058
19/01/2017,1.0051,0.4158,0.1938,1.4159,0.1717,0.01955,0.0001,0.01157,0.2994,0.06075,0.9551,0.1572,0.3983,0.02227,0.3551,0.9325,0.09786,0.00113,0.1484,1.3197,0.04211,0.0376,0.3476,1.6399,1.3303,0.000059
20/01/2017,1.0066,0.4191,0.194,1.4242,0.172,0.01959,0.000099,0.01162,0.3001,0.06147,0.9546,0.1583,0.4039,0.02232,0.3558,0.9354,0.09816,0.001135,0.1497,1.3275,0.04225,0.03766,0.3519,1.6453,1.3356,0.000059
23/01/2017,1.006,0.4198,0.1939,1.4266,0.1713,0.01951,0.000099,0.01174,0.2995,0.06202,0.9586,0.1587,0.4041,0.02234,0.3544,0.9362,0.09828,0.001139,0.1502,1.3297,0.04231,0.03767,0.3529,1.6584,1.3291,0.000059
24/01/2017,0.9991,0.4158,0.1921,1.4156,0.1698,0.01934,0.000099,0.01161,0.297,0.06163,0.9558,0.158,0.4013,0.02223,0.3513,0.9286,0.09869,0.00113,0.149,1.3175,0.04204,0.03739,0.3491,1.6465,1.3174,0.000058
25/01/2017,0.9886,0.4128,0.1901,1.4052,0.1687,0.01923,0.000098,0.01152,0.2949,0.06138,0.9496,0.1572,0.3986,0.02204,0.349,0.9232,0.09854,0.001123,0.1482,1.3086,0.04179,0.03715,0.3415,1.6495,1.3088,0.000058
26/01/2017,0.9878,0.4117,0.1904,1.4001,0.1689,0.01923,0.000098,0.01145,0.2958,0.0619,0.9487,0.157,0.3971,0.0217,0.3494,0.9202,0.09808,0.001121,0.1481,1.3105,0.04172,0.03711,0.3398,1.6492,1.3103,0.000058
27/01/2017,0.9909,0.4164,0.1907,1.4036,0.1691,0.01928,0.000098,0.0114,0.2961,0.06251,0.9533,0.1574,0.3988,0.02191,0.3499,0.9184,0.09734,0.001115,0.1484,1.3134,0.04163,0.0372,0.3391,1.6469,1.3123,0.000058
30/01/2017,0.9902,0.4199,0.1906,1.4002,0.169,0.01933,0.000098,0.01151,0.2959,0.06318,0.9541,0.1575,0.3986,0.02189,0.3497,0.9215,0.09681,0.001118,0.1483,1.3144,0.04171,0.03723,0.3459,1.6388,1.3114,0.000058
31/01/2017,0.9879,0.4146,0.1894,1.4053,0.168,0.01929,0.000098,0.01155,0.2942,0.06266,0.955,0.158,0.3973,0.02169,0.3475,0.924,0.09675,0.00113,0.1488,1.3167,0.04179,0.03711,0.3448,1.6357,1.303,0.000058
01/02/2017,0.9896,0.4153,0.19,1.4066,0.1685,0.01939,0.000098,0.01153,0.2952,0.06295,0.9494,0.1585,0.3997,0.02171,0.3486,0.9242,0.09732,0.001131,0.1493,1.3168,0.04192,0.03721,0.3464,1.6531,1.3074,0.000058
02/02/2017,0.9988,0.4171,0.1891,1.4049,0.1677,0.01937,0.000097,0.01156,0.2942,0.06336,0.9507,0.1583,0.3997,0.02189,0.3471,0.9235,0.09737,0.00114,0.1492,1.3145,0.04196,0.03712,0.3485,1.6329,1.3016,0.000057
03/02/2017,0.9994,0.4175,0.1895,1.4022,0.1678,0.01937,0.000098,0.01155,0.294,0.06386,0.9518,0.1584,0.4003,0.02205,0.3471,0.9242,0.09808,0.001143,0.1484,1.3109,0.0422,0.03715,0.3518,1.6263,1.3016,0.000058
06/02/2017,1.0018,0.4198,0.1909,1.4061,0.1688,0.01949,0.000098,0.01168,0.2958,0.06378,0.9569,0.1586,0.3996,0.02223,0.3493,0.9288,0.09804,0.001154,0.1483,1.3191,0.04242,0.03741,0.3555,1.632,1.3099,0.000058
07/02/2017,1.0047,0.4213,0.1913,1.4072,0.1697,0.01955,0.000099,0.01173,0.2968,0.06385,0.9622,0.1584,0.3998,0.0222,0.3511,0.9292,0.09804,0.001151,0.1485,1.3202,0.04239,0.03759,0.3522,1.6401,1.3167,0.000058
08/02/2017,1.0055,0.4217,0.1915,1.4064,0.1696,0.01962,0.000099,0.01175,0.2964,0.06415,0.9615,0.1582,0.4002,0.0222,0.3508,0.9289,0.09806,0.001149,0.1487,1.3221,0.04238,0.03757,0.3542,1.6479,1.3157,0.000058
09/02/2017,1.0023,0.42,0.1911,1.4003,0.1692,0.01967,0.000099,0.01162,0.2957,0.06431,0.9446,0.1576,0.4011,0.0223,0.35,0.9255,0.09786,0.001143,0.1477,1.3124,0.04228,0.03747,0.3562,1.6444,1.3127,0.000058
10/02/2017,1.0035,0.4203,0.1902,1.3911,0.1686,0.01957,0.000098,0.01153,0.2944,0.06435,0.9413,0.1561,0.4019,0.0224,0.3489,0.9208,0.09775,0.00114,0.1467,1.3035,0.04225,0.03731,0.3541,1.6327,1.3084,0.000058
13/02/2017,1.0002,0.4201,0.1902,1.3874,0.1686,0.01953,0.000098,0.0115,0.2941,0.06437,0.9383,0.156,0.401,0.02253,0.3488,0.9189,0.09813,0.001137,0.1465,1.3011,0.04225,0.03728,0.356,1.6366,1.3082,0.000058
14/02/2017,1.0003,0.4214,0.1904,1.3832,0.1684,0.01955,0.000098,0.01146,0.2937,0.06438,0.9361,0.1557,0.4009,0.0228,0.3485,0.9205,0.09944,0.001147,0.1463,1.2985,0.04247,0.03732,0.3573,1.6294,1.307,0.000057
15/02/2017,1.006,0.4268,0.1905,1.3843,0.1686,0.01957,0.000098,0.01144,0.2942,0.06443,0.9415,0.1565,0.4027,0.02281,0.349,0.9206,0.1007,0.00115,0.1464,1.2991,0.04258,0.03736,0.3567,1.628,1.3088,0.000057
16/02/2017,1.005,0.4254,0.1905,1.3917,0.1682,0.01947,0.000098,0.01151,0.2931,0.06423,0.9432,0.1572,0.402,0.02272,0.3481,0.9206,0.1005,0.001144,0.1472,1.3068,0.04244,0.0373,0.3565,1.6304,1.3055,0.000057
17/02/2017,1.0043,0.4227,0.1908,1.3923,0.1688,0.01953,0.000098,0.01161,0.2942,0.06407,0.9417,0.1571,0.4017,0.02245,0.3494,0.9237,0.1001,0.001138,0.1472,1.3085,0.04239,0.03743,0.3596,1.6282,1.3102,0.000057
21/02/2017,1.0086,0.4249,0.191,1.3861,0.1694,0.01963,0.000098,0.01158,0.295,0.06463,0.9409,0.1573,0.4048,0.02282,0.3506,0.9252,0.1002,0.001149,0.1464,1.3028,0.04275,0.03752,0.3626,1.6372,1.3148,0.000058
22/02/2017,1.0136,0.4283,0.1916,1.3892,0.1699,0.01968,0.000099,0.01164,0.296,0.06609,0.9447,0.1574,0.4064,0.02274,0.3515,0.9311,0.1009,0.001155,0.1466,1.3031,0.04283,0.03765,0.3666,1.6412,1.3181,0.000058
23/02/2017,1.012,0.4282,0.1909,1.3867,0.169,0.01966,0.000098,0.01163,0.2947,0.06657,0.9481,0.1573,0.4042,0.02271,0.3496,0.9314,0.1019,0.001158,0.1458,1.3017,0.04278,0.03749,0.3676,1.6426,1.311,0.000057
24/02/2017,1.0056,0.4219,0.1906,1.3853,0.1687,0.01964,0.000098,0.01167,0.2949,0.06609,0.9431,0.1569,0.4027,0.02241,0.3492,0.9328,0.1012,0.001158,0.1453,1.3019,0.04271,0.03756,0.3642,1.6356,1.3095,0.000057
27/02/2017,1.0078,0.422,0.1909,1.3907,0.169,0.01967,0.000098,0.01167,0.2956,0.06609,0.9455,0.157,0.4033,0.02263,0.3498,0.9351,0.1012,0.001158,0.1452,1.3025,0.04272,0.03765,0.3646,1.6324,1.3118,0.000058
28/02/2017,1.0171,0.4261,0.1929,1.4051,0.1707,0.01987,0.000099,0.01182,0.2984,0.06623,0.9562,0.1582,0.4061,0.02273,0.3533,0.9466,0.1013,0.001172,0.1468,1.3201,0.04322,0.03797,0.365,1.6459,1.3249,0.000058
01/03/2017,1.0224,0.4297,0.1938,1.4072,0.1718,0.01995,0.0001,0.01173,0.2999,0.06704,0.9517,0.1586,0.4089,0.02287,0.3557,0.9465,0.1023,0.001168,0.1475,1.3218,0.04331,0.03812,0.3645,1.6414,1.3338,0.000059
02/03/2017,1.014,0.4276,0.1943,1.4069,0.1724,0.02004,0.0001,0.0117,0.3009,0.06708,0.9464,0.1579,0.4086,0.0228,0.3569,0.9477,0.102,0.001165,0.1475,1.3215,0.04331,0.0382,0.3602,1.6424,1.3387,0.000059
03/03/2017,1.015,0.4282,0.1943,1.4169,0.1727,0.02007,0.0001,0.01172,0.3009,0.06843,0.9417,0.1585,0.4083,0.02294,0.3574,0.9484,0.1025,0.00116,0.1486,1.3263,0.04322,0.03822,0.3603,1.6427,1.3405,0.000059
06/03/2017,1.0171,0.4299,0.1943,1.4195,0.1726,0.02011,0.0001,0.01177,0.3014,0.06861,0.9389,0.158,0.4074,0.02303,0.3574,0.9498,0.1032,0.001161,0.1488,1.3257,0.04331,0.03823,0.3608,1.6417,1.3404,0.000059
07/03/2017,1.0192,0.4302,0.1944,1.4184,0.1728,0.02014,0.000101,0.01177,0.3017,0.06884,0.9359,0.1587,0.408,0.0231,0.3578,0.9508,0.1035,0.001166,0.149,1.3229,0.04337,0.03821,0.3643,1.6366,1.3417,0.000059
08/03/2017,1.0161,0.427,0.1949,1.4215,0.1735,0.02018,0.000101,0.01177,0.3025,0.06866,0.9325,0.1583,0.409,0.02299,0.3593,0.9506,0.1028,0.001167,0.149,1.3283,0.04355,0.03816,0.3607,1.639,1.3475,0.000059
09/03/2017,1.0149,0.425,0.1955,1.4301,0.174,0.02027,0.000101,0.01177,0.3029,0.06826,0.9325,0.1575,0.4102,0.02278,0.3603,0.9517,0.1016,0.001166,0.1496,1.3345,0.04351,0.0382,0.3587,1.6448,1.3513,0.000059
10/03/2017,1.015,0.4269,0.1948,1.4353,0.1734,0.02022,0.000101,0.01171,0.3024,0.06853,0.9324,0.1566,0.41,0.02283,0.359,0.9522,0.102,0.001169,0.1495,1.3328,0.04342,0.03809,0.3605,1.6381,1.3464,0.000059
13/03/2017,1.0191,0.4266,0.1945,1.434,0.1732,0.02032,0.000101,0.01172,0.3024,0.06866,0.9316,0.1572,0.4093,0.02283,0.3585,0.9512,0.1025,0.001172,0.1502,1.3349,0.04344,0.03807,0.3595,1.6444,1.3447,0.000059
14/03/2017,1.0197,0.4257,0.195,1.4332,0.1736,0.0205,0.000101,0.01176,0.303,0.06857,0.9335,0.1566,0.4105,0.02271,0.3595,0.953,0.1024,0.001173,0.1507,1.3369,0.04355,0.03819,0.36,1.6387,1.3484,0.000059
15/03/2017,1.0223,0.4259,0.1942,1.4291,0.1729,0.02046,0.0001,0.01174,0.3019,0.06902,0.9357,0.1565,0.411,0.0228,0.3581,0.9519,0.1033,0.001176,0.1498,1.3337,0.04364,0.03812,0.3618,1.6414,1.3428,0.000059
16/03/2017,1.0226,0.4281,0.1931,1.4294,0.1716,0.02037,0.0001,0.01176,0.3,0.06953,0.9296,0.1563,0.4095,0.02302,0.3551,0.95,0.1046,0.001181,0.1507,1.3365,0.04365,0.03813,0.3669,1.6458,1.3319,0.000058
17/03/2017,1.0275,0.4296,0.1932,1.433,0.1718,0.02038,0.0001,0.01182,0.3007,0.06972,0.9361,0.1576,0.4104,0.02319,0.3557,0.9516,0.1047,0.001181,0.1513,1.3378,0.04369,0.03828,0.3687,1.6509,1.3337,0.000059
20/03/2017,1.0322,0.4331,0.1934,1.4354,0.172,0.02044,0.0001,0.01186,0.3018,0.0701,0.9412,0.1575,0.4111,0.02327,0.3562,0.956,0.1056,0.001199,0.1512,1.339,0.04393,0.03852,0.3684,1.652,1.3358,0.000059
21/03/2017,1.0279,0.4324,0.1933,1.4393,0.1715,0.02039,0.0001,0.01188,0.3009,0.06984,0.9397,0.1575,0.4102,0.02318,0.3551,0.9527,0.1056,0.00119,0.1515,1.3399,0.04374,0.03841,0.3683,1.661,1.3317,0.000058
22/03/2017,1.0251,0.432,0.1941,1.4434,0.172,0.02041,0.0001,0.01203,0.3018,0.06998,0.9421,0.1578,0.411,0.02308,0.3563,0.9554,0.1062,0.001193,0.1519,1.3482,0.04386,0.0386,0.3693,1.6654,1.336,0.000059
23/03/2017,1.0184,0.4265,0.1937,1.4381,0.1717,0.02037,0.0001,0.01201,0.3011,0.0702,0.9388,0.1571,0.4108,0.02319,0.3556,0.953,0.1068,0.001191,0.1512,1.3434,0.04378,0.03854,0.3678,1.6689,1.3336,0.000059
24/03/2017,1.0194,0.4285,0.1943,1.4448,0.1722,0.02045,0.0001,0.01205,0.3022,0.07098,0.9398,0.1575,0.4124,0.02344,0.3566,0.956,0.1074,0.001197,0.1517,1.3492,0.04407,0.03871,0.37,1.6701,1.3374,0.000059
27/03/2017,1.0193,0.4275,0.1946,1.4548,0.1722,0.02057,0.0001,0.01211,0.3032,0.07086,0.9428,0.1578,0.4119,0.0235,0.3566,0.9601,0.1049,0.001205,0.1524,1.3593,0.04435,0.03891,0.3701,1.6823,1.3373,0.000059
28/03/2017,1.021,0.4267,0.1944,1.45,0.1722,0.02056,0.0001,0.01209,0.3029,0.07078,0.9397,0.1571,0.4122,0.02347,0.3566,0.9592,0.1033,0.001201,0.152,1.3549,0.04428,0.03888,0.3677,1.6723,1.3374,0.000059
29/03/2017,1.0239,0.4281,0.194,1.4375,0.172,0.0206,0.0001,0.01204,0.3024,0.07101,0.9391,0.1567,0.4121,0.02356,0.3564,0.958,0.1027,0.001201,0.1505,1.3412,0.04423,0.03883,0.3661,1.6601,1.3364,0.000059
30/03/2017,1.0196,0.4251,0.1931,1.4255,0.1712,0.02051,0.0001,0.01194,0.301,0.07114,0.9334,0.1556,0.41,0.02372,0.3547,0.9535,0.1032,0.001191,0.1492,1.333,0.04391,0.03864,0.366,1.6607,1.3304,0.000058
31/03/2017,1.0168,0.4227,0.1933,1.4222,0.1713,0.02052,0.0001,0.01194,0.3007,0.07092,0.9316,0.1551,0.4097,0.02362,0.3549,0.9525,0.09937,0.001191,0.1489,1.3299,0.04381,0.03876,0.3659,1.665,1.331,0.000058
03/04/2017,1.018,0.4295,0.1943,1.4272,0.1722,0.02059,0.0001,0.01205,0.3023,0.07148,0.9369,0.1558,0.4121,0.02378,0.3569,0.9581,0.09826,0.001197,0.1495,1.3356,0.04405,0.03894,0.3674,1.6708,1.3384,0.000059
04/04/2017,1.0149,0.4308,0.1949,1.4311,0.1728,0.02063,0.000101,0.01213,0.3029,0.07123,0.9364,0.156,0.4129,0.02389,0.358,0.9596,0.09865,0.001194,0.149,1.3396,0.04403,0.03895,0.3658,1.6704,1.3425,0.000059
05/04/2017,1.0158,0.4335,0.1945,1.4296,0.1726,0.02067,0.000101,0.01206,0.3026,0.07159,0.9331,0.1559,0.4127,0.02387,0.3575,0.9569,0.09731,0.001189,0.1493,1.3344,0.04408,0.03881,0.3626,1.6733,1.3409,0.000059
06/04/2017,1.0128,0.4297,0.1945,1.4292,0.1727,0.02078,0.000101,0.0121,0.3024,0.07149,0.9357,0.1558,0.4131,0.02382,0.3578,0.9571,0.09724,0.001186,0.149,1.3359,0.04397,0.03874,0.3617,1.6737,1.3418,0.000059
07/04/2017,1.006,0.4272,0.1941,1.421,0.1724,0.02084,0.000101,0.01208,0.302,0.07175,0.9313,0.155,0.4125,0.02344,0.3572,0.9545,0.09703,0.00118,0.1478,1.3296,0.04378,0.03871,0.3589,1.6599,1.3395,0.000059
10/04/2017,1.0009,0.4251,0.1934,1.4144,0.1718,0.02067,0.0001,0.01202,0.301,0.07144,0.9287,0.1547,0.4112,0.02332,0.3559,0.9499,0.096,0.001168,0.1471,1.3236,0.04362,0.03855,0.358,1.6572,1.3349,0.000059
11/04/2017,0.9995,0.4246,0.1934,1.4148,0.1716,0.02066,0.0001,0.01213,0.3007,0.07111,0.9266,0.1551,0.4101,0.02338,0.3555,0.9499,0.09642,0.001162,0.1474,1.3233,0.04348,0.03858,0.3598,1.6624,1.3332,0.000059
12/04/2017,0.9958,0.4224,0.193,1.4111,0.1711,0.02056,0.0001,0.01214,0.3004,0.07098,0.9208,0.1549,0.4087,0.02339,0.3546,0.9498,0.09754,0.001167,0.1475,1.3214,0.04357,0.03859,0.363,1.6627,1.33,0.000059
13/04/2017,1.0062,0.4236,0.1927,1.4102,0.1708,0.0206,0.0001,0.01216,0.3009,0.07149,0.93,0.155,0.408,0.02359,0.354,0.9499,0.09861,0.00117,0.147,1.3206,0.04377,0.03866,0.3621,1.6619,1.3275,0.000059
17/04/2017,1.0096,0.4282,0.1931,1.4155,0.171,0.02059,0.0001,0.01224,0.3017,0.07168,0.933,0.1555,0.4087,0.02373,0.3543,0.9518,0.09975,0.001171,0.1478,1.3249,0.0438,0.03878,0.3621,1.6711,1.3289,0.000059
18/04/2017,1.0099,0.4312,0.1944,1.4321,0.1721,0.02071,0.000101,0.01232,0.3033,0.07228,0.9406,0.157,0.4114,0.02381,0.3567,0.9574,0.1005,0.001169,0.1491,1.3403,0.04398,0.03893,0.3642,1.7085,1.3377,0.000059
19/04/2017,1.0103,0.4296,0.1954,1.4423,0.1731,0.02083,0.000101,0.01236,0.3059,0.0716,0.9432,0.1572,0.4142,0.02384,0.3589,0.9628,0.1012,0.001179,0.1499,1.3489,0.04422,0.03913,0.3665,1.7236,1.346,0.000059
20/04/2017,1.0152,0.428,0.1959,1.4485,0.1734,0.02086,0.000101,0.01234,0.3065,0.07169,0.9457,0.1569,0.4155,0.024,0.3595,0.9649,0.1025,0.001185,0.1504,1.3528,0.04436,0.0392,0.3698,1.7277,1.3482,0.000059
21/04/2017,1.0179,0.429,0.1961,1.4447,0.1737,0.02089,0.000101,0.01238,0.307,0.07169,0.9477,0.1558,0.4165,0.02392,0.3601,0.9668,0.1027,0.00119,0.1497,1.3528,0.04449,0.03928,0.3703,1.7276,1.3506,0.000059
24/04/2017,1.0202,0.4313,0.196,1.4648,0.1734,0.02092,0.000101,0.01227,0.3067,0.0723,0.9471,0.1578,0.4162,0.02414,0.3598,0.9685,0.1037,0.00119,0.1524,1.355,0.04466,0.03926,0.3767,1.7251,1.3492,0.000059
25/04/2017,1.0241,0.4306,0.1974,1.4847,0.1747,0.02113,0.000102,0.01226,0.3109,0.07188,0.945,0.1588,0.4188,0.02422,0.3624,0.9754,0.1039,0.001204,0.1548,1.3683,0.04516,0.03949,0.3789,1.7435,1.3592,0.00006
26/04/2017,1.0154,0.4267,0.1972,1.4797,0.1747,0.0212,0.000102,0.01219,0.3127,0.07114,0.9359,0.1582,0.4183,0.02383,0.3625,0.9729,0.1023,0.001199,0.1548,1.3664,0.04513,0.03941,0.3796,1.7446,1.3593,0.00006
27/04/2017,1.0163,0.4291,0.1975,1.4817,0.1751,0.02125,0.000102,0.01224,0.3135,0.07153,0.9356,0.1588,0.4195,0.02387,0.3633,0.9752,0.1021,0.001201,0.1541,1.3701,0.04515,0.03937,0.3824,1.7571,1.3624,0.00006
28/04/2017,1.0211,0.4284,0.1982,1.4896,0.1756,0.02125,0.000102,0.01226,0.3147,0.07218,0.9378,0.1595,0.4211,0.024,0.3643,0.9779,0.1024,0.0012,0.1545,1.3752,0.04522,0.03949,0.3847,1.7679,1.3662,0.00006
01/05/2017,1.0289,0.4301,0.1982,1.4902,0.1756,0.02125,0.000102,0.01223,0.3147,0.07275,0.9436,0.1592,0.4212,0.024,0.3643,0.9784,0.1022,0.001202,0.1547,1.3731,0.04521,0.03949,0.3845,1.7644,1.366,0.00006
02/05/2017,1.0321,0.4334,0.199,1.4971,0.1763,0.02138,0.000103,0.01224,0.317,0.07306,0.95,0.1595,0.4225,0.02405,0.3658,0.9835,0.103,0.001215,0.1555,1.3813,0.0457,0.03977,0.3887,1.7728,1.372,0.00006
03/05/2017,1.022,0.4354,0.1988,1.4963,0.1762,0.02137,0.000103,0.0122,0.3175,0.07291,0.9469,0.1591,0.422,0.02394,0.3657,0.9828,0.1026,0.001211,0.1554,1.3831,0.04563,0.03972,0.388,1.7701,1.3714,0.00006
04/05/2017,1.0167,0.4317,0.1993,1.5057,0.1766,0.0214,0.000103,0.0122,0.3176,0.07228,0.9421,0.1584,0.4204,0.02362,0.3665,0.9812,0.1011,0.00121,0.1556,1.3887,0.04556,0.03968,0.3865,1.7743,1.3743,0.00006
05/05/2017,1.0157,0.4315,0.1986,1.5063,0.1762,0.02132,0.000103,0.01218,0.3161,0.07213,0.9475,0.1592,0.4188,0.02356,0.3656,0.976,0.1015,0.001205,0.1558,1.388,0.0454,0.03953,0.3863,1.7767,1.3712,0.00006
08/05/2017,1.0125,0.429,0.1985,1.4985,0.1761,0.0213,0.000103,0.01214,0.316,0.07169,0.9476,0.1586,0.4175,0.02351,0.3654,0.9754,0.1009,0.001209,0.1551,1.3741,0.04539,0.03957,0.3834,1.7738,1.3705,0.00006
09/05/2017,1.0085,0.4309,0.1987,1.4939,0.1764,0.02123,0.000103,0.01203,0.3158,0.07157,0.9464,0.1581,0.4174,0.02352,0.366,0.9726,0.1007,0.001207,0.1544,1.3638,0.04532,0.03947,0.381,1.7751,1.3728,0.00006
10/05/2017,1.0085,0.4326,0.1981,1.486,0.1756,0.02118,0.000102,0.01199,0.3145,0.07193,0.9491,0.1584,0.4157,0.02375,0.3645,0.9693,0.1015,0.001206,0.1533,1.3561,0.04523,0.03933,0.3813,1.7692,1.3672,0.00006
11/05/2017,1.0103,0.4347,0.1985,1.4892,0.176,0.02128,0.000103,0.01204,0.3152,0.07253,0.9387,0.1594,0.4168,0.024,0.3655,0.9733,0.1026,0.001216,0.1543,1.3606,0.04544,0.03946,0.3829,1.7651,1.3707,0.00006
12/05/2017,1.0141,0.4384,0.1988,1.4973,0.176,0.02135,0.000103,0.01209,0.3156,0.07305,0.9401,0.1599,0.4183,0.024,0.3657,0.9762,0.1025,0.001221,0.155,1.3669,0.04547,0.03955,0.3838,1.7661,1.3714,0.00006
15/05/2017,1.0128,0.4395,0.1979,1.4973,0.1751,0.0213,0.000103,0.01201,0.3152,0.07306,0.9398,0.1599,0.4179,0.0242,0.3637,0.9756,0.1035,0.001222,0.1546,1.3688,0.04539,0.0395,0.3842,1.7606,1.3641,0.00006
16/05/2017,1.01,0.4394,0.1974,1.5063,0.1746,0.02123,0.000102,0.01201,0.3146,0.07298,0.9361,0.1605,0.4169,0.02413,0.3625,0.9742,0.1039,0.001218,0.1547,1.377,0.04517,0.03942,0.3832,1.7551,1.3596,0.00006
17/05/2017,1.0101,0.4376,0.1978,1.5161,0.1748,0.02123,0.000102,0.01222,0.3149,0.07288,0.9421,0.1619,0.4163,0.02391,0.363,0.9779,0.1033,0.001215,0.1555,1.3889,0.04513,0.03948,0.3823,1.7638,1.3614,0.00006
18/05/2017,1.0111,0.4065,0.1976,1.5128,0.1749,0.02098,0.000102,0.01225,0.3145,0.07194,0.9408,0.1609,0.4147,0.02358,0.3629,0.9773,0.1013,0.001205,0.1548,1.3905,0.04493,0.03944,0.3754,1.7678,1.3611,0.00006
19/05/2017,1.0093,0.4126,0.1967,1.5162,0.174,0.02098,0.000102,0.01216,0.3134,0.07247,0.9368,0.1616,0.414,0.0238,0.3612,0.9773,0.1023,0.001212,0.155,1.3896,0.04513,0.03944,0.3781,1.7641,1.3544,0.00006
23/05/2017,1.0107,0.4127,0.1958,1.512,0.1732,0.0208,0.000101,0.01211,0.3142,0.07245,0.9475,0.1613,0.4111,0.02394,0.3597,0.9712,0.1031,0.001199,0.1552,1.3857,0.0447,0.0392,0.3781,1.7511,1.349,0.000059
24/05/2017,1.0061,0.4122,0.1954,1.5063,0.1728,0.02079,0.000101,0.01203,0.3135,0.07259,0.946,0.1607,0.4109,0.02383,0.3589,0.9698,0.104,0.001199,0.1548,1.3791,0.04463,0.03917,0.3774,1.7428,1.346,0.000059
25/05/2017,1.0041,0.4095,0.1959,1.5082,0.1727,0.02084,0.000101,0.01203,0.3144,0.07291,0.9465,0.1609,0.4119,0.02379,0.3587,0.9712,0.1043,0.001201,0.155,1.3836,0.04467,0.03939,0.377,1.7422,1.3453,0.000059
26/05/2017,1.0019,0.4124,0.1963,1.5039,0.1727,0.02086,0.000101,0.0121,0.3152,0.07282,0.95,0.1604,0.4112,0.02374,0.3588,0.9737,0.1046,0.001202,0.1549,1.3808,0.04461,0.03952,0.3761,1.7231,1.3456,0.000059
